250 2000 1
Fe
29 0.5 2.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
30 0 3 0 1.0 0.0 0.0 0.1284936 Fe adaptive
31 0.5 3.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
32 0 3 1 1.0 0.0 0.0 0.1284936 Fe adaptive
33 0.5 3.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
34 0 3 2 1.0 0.0 0.0 0.1284936 Fe adaptive
35 0.5 3.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
36 0 3 3 1.0 0.0 0.0 0.1284936 Fe adaptive
37 0.5 3.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
38 0 3 4 1.0 0.0 0.0 0.1284936 Fe adaptive
39 0.5 3.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
40 0 4 0 1.0 0.0 0.0 0.1284936 Fe adaptive
41 0.5 4.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
42 0 4 1 1.0 0.0 0.0 0.1284936 Fe adaptive
43 0.5 4.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
44 0 4 2 1.0 0.0 0.0 0.1284936 Fe adaptive
45 0.5 4.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
46 0 4 3 1.0 0.0 0.0 0.1284936 Fe adaptive
47 0.5 4.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
48 0 4 4 1.0 0.0 0.0 0.1284936 Fe adaptive
49 0.5 4.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
50 1 0 0 1.0 0.0 0.0 0.1284936 Fe adaptive
51 1.5 0.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
52 1 0 1 1.0 0.0 0.0 0.1284936 Fe adaptive
53 1.5 0.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
54 1 0 2 1.0 0.0 0.0 0.1284936 Fe adaptive
55 1.5 0.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
56 1 0 3 1.0 0.0 0.0 0.1284936 Fe adaptive
57 1.5 0.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
58 1 0 4 1.0 0.0 0.0 0.1284936 Fe adaptive
59 1.5 0.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
60 1 1 0 1.0 0.0 0.0 0.1284936 Fe adaptive
61 1.5 1.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
62 1 1 1 1.0 0.0 0.0 0.1284936 Fe adaptive
63 1.5 1.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
64 1 1 2 1.0 0.0 0.0 0.1284936 Fe adaptive
65 1.5 1.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
66 1 1 3 1.0 0.0 0.0 0.1284936 Fe adaptive
67 1.5 1.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
68 1 1 4 1.0 0.0 0.0 0.1284936 Fe adaptive
69 1.5 1.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
70 1 2 0 1.0 0.0 0.0 0.1284936 Fe adaptive
71 1.5 2.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
72 1 2 1 1.0 0.0 0.0 0.1284936 Fe adaptive
73 1.5 2.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
74 1 2 2 1.0 0.0 0.0 0.1284936 Fe adaptive
75 1.5 2.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
76 1 2 3 1.0 0.0 0.0 0.1284936 Fe adaptive
77 1.5 2.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
78 1 2 4 1.0 0.0 0.0 0.1284936 Fe adaptive
79 1.5 2.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
80 1 3 0 1.0 0.0 0.0 0.1284936 Fe adaptive
81 1.5 3.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
82 1 3 1 1.0 0.0 0.0 0.1284936 Fe adaptive
83 1.5 3.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
84 1 3 2 1.0 0.0 0.0 0.1284936 Fe adaptive
85 1.5 3.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
86 1 3 3 1.0 0.0 0.0 0.1284936 Fe adaptive
87 1.5 3.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
88 1 3 4 1.0 0.0 0.0 0.1284936 Fe adaptive
89 1.5 3.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
90 1 4 0 1.0 0.0 0.0 0.1284936 Fe adaptive
91 1.5 4.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
92 1 4 1 1.0 0.0 0.0 0.1284936 Fe adaptive
93 1.5 4.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
94 1 4 2 1.0 0.0 0.0 0.1284936 Fe adaptive
95 1.5 4.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
96 1 4 3 1.0 0.0 0.0 0.1284936 Fe adaptive
97 1.5 4.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
98 1 4 4 1.0 0.0 0.0 0.1284936 Fe adaptive
99 1.5 4.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
100 2 0 0 1.0 0.0 0.0 0.1284936 Fe adaptive
101 2.5 0.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
102 2 0 1 1.0 0.0 0.0 0.1284936 Fe adaptive
103 2.5 0.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
104 2 0 2 1.0 0.0 0.0 0.1284936 Fe adaptive
105 2.5 0.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
106 2 0 3 1.0 0.0 0.0 0.1284936 Fe adaptive
107 2.5 0.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
108 2 0 4 1.0 0.0 0.0 0.1284936 Fe adaptive
109 2.5 0.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
110 2 1 0 1.0 0.0 0.0 0.1284936 Fe adaptive
111 2.5 1.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
112 2 1 1 1.0 0.0 0.0 0.1284936 Fe adaptive
113 2.5 1.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
114 2 1 2 1.0 0.0 0.0 0.1284936 Fe adaptive
115 2.5 1.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
116 2 1 3 1.0 0.0 0.0 0.1284936 Fe adaptive
117 2.5 1.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
118 2 1 4 1.0 0.0 0.0 0.1284936 Fe adaptive
119 2.5 1.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
120 2 2 0 1.0 0.0 0.0 0.1284936 Fe adaptive
121 2.5 2.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
122 2 2 1 1.0 0.0 0.0 0.1284936 Fe adaptive
123 2.5 2.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
124 2 2 2 1.0 0.0 0.0 0.1284936 Fe adaptive
125 2.5 2.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
126 2 2 3 1.0 0.0 0.0 0.1284936 Fe adaptive
127 2.5 2.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
128 2 2 4 1.0 0.0 0.0 0.1284936 Fe adaptive
129 2.5 2.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
130 2 3 0 1.0 0.0 0.0 0.1284936 Fe adaptive
131 2.5 3.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
132 2 3 1 1.0 0.0 0.0 0.1284936 Fe adaptive
133 2.5 3.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
134 2 3 2 1.0 0.0 0.0 0.1284936 Fe adaptive
135 2.5 3.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
136 2 3 3 1.0 0.0 0.0 0.1284936 Fe adaptive
137 2.5 3.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
138 2 3 4 1.0 0.0 0.0 0.1284936 Fe adaptive
139 2.5 3.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
140 2 4 0 1.0 0.0 0.0 0.1284936 Fe adaptive
141 2.5 4.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
142 2 4 1 1.0 0.0 0.0 0.1284936 Fe adaptive
143 2.5 4.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
144 2 4 2 1.0 0.0 0.0 0.1284936 Fe adaptive
145 2.5 4.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
146 2 4 3 1.0 0.0 0.0 0.1284936 Fe adaptive
147 2.5 4.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
148 2 4 4 1.0 0.0 0.0 0.1284936 Fe adaptive
149 2.5 4.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
150 3 0 0 1.0 0.0 0.0 0.1284936 Fe adaptive
151 3.5 0.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
152 3 0 1 1.0 0.0 0.0 0.1284936 Fe adaptive
153 3.5 0.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
154 3 0 2 1.0 0.0 0.0 0.1284936 Fe adaptive
155 3.5 0.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
156 3 0 3 1.0 0.0 0.0 0.1284936 Fe adaptive
157 3.5 0.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
158 3 0 4 1.0 0.0 0.0 0.1284936 Fe adaptive
159 3.5 0.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
160 3 1 0 1.0 0.0 0.0 0.1284936 Fe adaptive
161 3.5 1.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
162 3 1 1 1.0 0.0 0.0 0.1284936 Fe adaptive
163 3.5 1.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
164 3 1 2 1.0 0.0 0.0 0.1284936 Fe adaptive
165 3.5 1.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
166 3 1 3 1.0 0.0 0.0 0.1284936 Fe adaptive
167 3.5 1.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
168 3 1 4 1.0 0.0 0.0 0.1284936 Fe adaptive
169 3.5 1.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
170 3 2 0 1.0 0.0 0.0 0.1284936 Fe adaptive
171 3.5 2.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
172 3 2 1 1.0 0.0 0.0 0.1284936 Fe adaptive
173 3.5 2.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
174 3 2 2 1.0 0.0 0.0 0.1284936 Fe adaptive
175 3.5 2.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
176 3 2 3 1.0 0.0 0.0 0.1284936 Fe adaptive
177 3.5 2.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
178 3 2 4 1.0 0.0 0.0 0.1284936 Fe adaptive
179 3.5 2.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
180 3 3 0 1.0 0.0 0.0 0.1284936 Fe adaptive
181 3.5 3.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
182 3 3 1 1.0 0.0 0.0 0.1284936 Fe adaptive
183 3.5 3.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
184 3 3 2 1.0 0.0 0.0 0.1284936 Fe adaptive
185 3.5 3.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
186 3 3 3 1.0 0.0 0.0 0.1284936 Fe adaptive
187 3.5 3.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
188 3 3 4 1.0 0.0 0.0 0.1284936 Fe adaptive
189 3.5 3.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
190 3 4 0 1.0 0.0 0.0 0.1284936 Fe adaptive
191 3.5 4.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
192 3 4 1 1.0 0.0 0.0 0.1284936 Fe adaptive
193 3.5 4.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
194 3 4 2 1.0 0.0 0.0 0.1284936 Fe adaptive
195 3.5 4.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
196 3 4 3 1.0 0.0 0.0 0.1284936 Fe adaptive
197 3.5 4.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
198 3 4 4 1.0 0.0 0.0 0.1284936 Fe adaptive
199 3.5 4.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
200 4 0 0 1.0 0.0 0.0 0.1284936 Fe adaptive
201 4.5 0.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
202 4 0 1 1.0 0.0 0.0 0.1284936 Fe adaptive
203 4.5 0.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
204 4 0 2 1.0 0.0 0.0 0.1284936 Fe adaptive
205 4.5 0.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
206 4 0 3 1.0 0.0 0.0 0.1284936 Fe adaptive
207 4.5 0.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
208 4 0 4 1.0 0.0 0.0 0.1284936 Fe adaptive
209 4.5 0.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
210 4 1 0 1.0 0.0 0.0 0.1284936 Fe adaptive
211 4.5 1.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
212 4 1 1 1.0 0.0 0.0 0.1284936 Fe adaptive
213 4.5 1.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
214 4 1 2 1.0 0.0 0.0 0.1284936 Fe adaptive
215 4.5 1.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
216 4 1 3 1.0 0.0 0.0 0.1284936 Fe adaptive
217 4.5 1.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
218 4 1 4 1.0 0.0 0.0 0.1284936 Fe adaptive
219 4.5 1.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
220 4 2 0 1.0 0.0 0.0 0.1284936 Fe adaptive
221 4.5 2.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
222 4 2 1 1.0 0.0 0.0 0.1284936 Fe adaptive
223 4.5 2.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
224 4 2 2 1.0 0.0 0.0 0.1284936 Fe adaptive
225 4.5 2.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
226 4 2 3 1.0 0.0 0.0 0.1284936 Fe adaptive
227 4.5 2.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
228 4 2 4 1.0 0.0 0.0 0.1284936 Fe adaptive
229 4.5 2.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
230 4 3 0 1.0 0.0 0.0 0.1284936 Fe adaptive
231 4.5 3.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
232 4 3 1 1.0 0.0 0.0 0.1284936 Fe adaptive
233 4.5 3.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
234 4 3 2 1.0 0.0 0.0 0.1284936 Fe adaptive
235 4.5 3.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
236 4 3 3 1.0 0.0 0.0 0.1284936 Fe adaptive
237 4.5 3.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
238 4 3 4 1.0 0.0 0.0 0.1284936 Fe adaptive
239 4.5 3.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
240 4 4 0 1.0 0.0 0.0 0.1284936 Fe adaptive
241 4.5 4.5 0.5 1.0 0.0 0.0 0.1284936 Fe adaptive
242 4 4 1 1.0 0.0 0.0 0.1284936 Fe adaptive
243 4.5 4.5 1.5 1.0 0.0 0.0 0.1284936 Fe adaptive
244 4 4 2 1.0 0.0 0.0 0.1284936 Fe adaptive
245 4.5 4.5 2.5 1.0 0.0 0.0 0.1284936 Fe adaptive
246 4 4 3 1.0 0.0 0.0 0.1284936 Fe adaptive
247 4.5 4.5 3.5 1.0 0.0 0.0 0.1284936 Fe adaptive
248 4 4 4 1.0 0.0 0.0 0.1284936 Fe adaptive
249 4.5 4.5 4.5 1.0 0.0 0.0 0.1284936 Fe adaptive
0 1 44.01
0 9 44.01
0 41 44.01
0 49 44.01
0 201 44.01
0 209 44.01
0 241 44.01
0 249 44.01
1 62 44.01
1 60 44.01
1 52 44.01
1 50 44.01
1 12 44.01
1 10 44.01
1 2 44.01
1 0 44.01
2 3 44.01
2 1 44.01
2 43 44.01
2 41 44.01
2 203 44.01
2 201 44.01
2 243 44.01
2 241 44.01
3 64 44.01
3 62 44.01
3 54 44.01
3 52 44.01
3 14 44.01
3 12 44.01
3 4 44.01
3 2 44.01
4 5 44.01
4 3 44.01
4 45 44.01
4 43 44.01
4 205 44.01
4 203 44.01
4 245 44.01
4 243 44.01
5 66 44.01
5 64 44.01
5 56 44.01
5 54 44.01
5 16 44.01
5 14 44.01
5 6 44.01
5 4 44.01
6 7 44.01
6 5 44.01
6 47 44.01
6 45 44.01
6 207 44.01
6 205 44.01
6 247 44.01
6 245 44.01
7 68 44.01
7 66 44.01
7 58 44.01
7 56 44.01
7 18 44.01
7 16 44.01
7 8 44.01
7 6 44.01
8 9 44.01
8 7 44.01
8 49 44.01
8 47 44.01
8 209 44.01
8 207 44.01
8 249 44.01
8 247 44.01
9 60 44.01
9 68 44.01
9 50 44.01
9 58 44.01
9 10 44.01
9 18 44.01
9 0 44.01
9 8 44.01
10 11 44.01
10 19 44.01
10 1 44.01
10 9 44.01
10 211 44.01
10 219 44.01
10 201 44.01
10 209 44.01
11 72 44.01
11 70 44.01
11 62 44.01
11 60 44.01
11 22 44.01
11 20 44.01
11 12 44.01
11 10 44.01
12 13 44.01
12 11 44.01
12 3 44.01
12 1 44.01
12 213 44.01
12 211 44.01
12 203 44.01
12 201 44.01
13 74 44.01
13 72 44.01
13 64 44.01
13 62 44.01
13 24 44.01
13 22 44.01
13 14 44.01
13 12 44.01
14 15 44.01
14 13 44.01
14 5 44.01
14 3 44.01
14 215 44.01
14 213 44.01
14 205 44.01
14 203 44.01
15 76 44.01
15 74 44.01
15 66 44.01
15 64 44.01
15 26 44.01
15 24 44.01
15 16 44.01
15 14 44.01
16 17 44.01
16 15 44.01
16 7 44.01
16 5 44.01
16 217 44.01
16 215 44.01
16 207 44.01
16 205 44.01
17 78 44.01
17 76 44.01
17 68 44.01
17 66 44.01
17 28 44.01
17 26 44.01
17 18 44.01
17 16 44.01
18 19 44.01
18 17 44.01
18 9 44.01
18 7 44.01
18 219 44.01
18 217 44.01
18 209 44.01
18 207 44.01
19 70 44.01
19 78 44.01
19 60 44.01
19 68 44.01
19 20 44.01
19 28 44.01
19 10 44.01
19 18 44.01
20 21 44.01
20 29 44.01
20 11 44.01
20 19 44.01
20 221 44.01
20 229 44.01
20 211 44.01
20 219 44.01
21 82 44.01
21 80 44.01
21 72 44.01
21 70 44.01
21 32 44.01
21 30 44.01
21 22 44.01
21 20 44.01
22 23 44.01
22 21 44.01
22 13 44.01
22 11 44.01
22 223 44.01
22 221 44.01
22 213 44.01
22 211 44.01
23 84 44.01
23 82 44.01
23 74 44.01
23 72 44.01
23 34 44.01
23 32 44.01
23 24 44.01
23 22 44.01
24 25 44.01
24 23 44.01
24 15 44.01
24 13 44.01
24 225 44.01
24 223 44.01
24 215 44.01
24 213 44.01
25 86 44.01
25 84 44.01
25 76 44.01
25 74 44.01
25 36 44.01
25 34 44.01
25 26 44.01
25 24 44.01
26 27 44.01
26 25 44.01
26 17 44.01
26 15 44.01
26 227 44.01
26 225 44.01
26 217 44.01
26 215 44.01
27 88 44.01
27 86 44.01
27 78 44.01
27 76 44.01
27 38 44.01
27 36 44.01
27 28 44.01
27 26 44.01
28 29 44.01
28 27 44.01
28 19 44.01
28 17 44.01
28 229 44.01
28 227 44.01
28 219 44.01
28 217 44.01
29 80 44.01
29 88 44.01
29 70 44.01
29 78 44.01
29 30 44.01
29 38 44.01
29 20 44.01
29 28 44.01
30 31 44.01
30 39 44.01
30 21 44.01
30 29 44.01
30 231 44.01
30 239 44.01
30 221 44.01
30 229 44.01
31 92 44.01
31 90 44.01
31 82 44.01
31 80 44.01
31 42 44.01
31 40 44.01
31 32 44.01
31 30 44.01
32 33 44.01
32 31 44.01
32 23 44.01
32 21 44.01
32 233 44.01
32 231 44.01
32 223 44.01
32 221 44.01
33 94 44.01
33 92 44.01
33 84 44.01
33 82 44.01
33 44 44.01
33 42 44.01
33 34 44.01
33 32 44.01
34 35 44.01
34 33 44.01
34 25 44.01
34 23 44.01
34 235 44.01
34 233 44.01
34 225 44.01
34 223 44.01
35 96 44.01
35 94 44.01
35 86 44.01
35 84 44.01
35 46 44.01
35 44 44.01
35 36 44.01
35 34 44.01
36 37 44.01
36 35 44.01
36 27 44.01
36 25 44.01
36 237 44.01
36 235 44.01
36 227 44.01
36 225 44.01
37 98 44.01
37 96 44.01
37 88 44.01
37 86 44.01
37 48 44.01
37 46 44.01
37 38 44.01
37 36 44.01
38 39 44.01
38 37 44.01
38 29 44.01
38 27 44.01
38 239 44.01
38 237 44.01
38 229 44.01
38 227 44.01
39 90 44.01
39 98 44.01
39 80 44.01
39 88 44.01
39 40 44.01
39 48 44.01
39 30 44.01
39 38 44.01
40 41 44.01
40 49 44.01
40 31 44.01
40 39 44.01
40 241 44.01
40 249 44.01
40 231 44.01
40 239 44.01
41 52 44.01
41 50 44.01
41 92 44.01
41 90 44.01
41 2 44.01
41 0 44.01
41 42 44.01
41 40 44.01
42 43 44.01
42 41 44.01
42 33 44.01
42 31 44.01
42 243 44.01
42 241 44.01
42 233 44.01
42 231 44.01
43 54 44.01
43 52 44.01
43 94 44.01
43 92 44.01
43 4 44.01
43 2 44.01
43 44 44.01
43 42 44.01
44 45 44.01
44 43 44.01
44 35 44.01
44 33 44.01
44 245 44.01
44 243 44.01
44 235 44.01
44 233 44.01
45 56 44.01
45 54 44.01
45 96 44.01
45 94 44.01
45 6 44.01
45 4 44.01
45 46 44.01
45 44 44.01
46 47 44.01
46 45 44.01
46 37 44.01
46 35 44.01
46 247 44.01
46 245 44.01
46 237 44.01
46 235 44.01
47 58 44.01
47 56 44.01
47 98 44.01
47 96 44.01
47 8 44.01
47 6 44.01
47 48 44.01
47 46 44.01
48 49 44.01
48 47 44.01
48 39 44.01
48 37 44.01
48 249 44.01
48 247 44.01
48 239 44.01
48 237 44.01
49 50 44.01
49 58 44.01
49 90 44.01
49 98 44.01
49 0 44.01
49 8 44.01
49 40 44.01
49 48 44.01
50 51 44.01
50 59 44.01
50 91 44.01
50 99 44.01
50 1 44.01
50 9 44.01
50 41 44.01
50 49 44.01
51 112 44.01
51 110 44.01
51 102 44.01
51 100 44.01
51 62 44.01
51 60 44.01
51 52 44.01
51 50 44.01
52 53 44.01
52 51 44.01
52 93 44.01
52 91 44.01
52 3 44.01
52 1 44.01
52 43 44.01
52 41 44.01
53 114 44.01
53 112 44.01
53 104 44.01
53 102 44.01
53 64 44.01
53 62 44.01
53 54 44.01
53 52 44.01
54 55 44.01
54 53 44.01
54 95 44.01
54 93 44.01
54 5 44.01
54 3 44.01
54 45 44.01
54 43 44.01
55 116 44.01
55 114 44.01
55 106 44.01
55 104 44.01
55 66 44.01
55 64 44.01
55 56 44.01
55 54 44.01
56 57 44.01
56 55 44.01
56 97 44.01
56 95 44.01
56 7 44.01
56 5 44.01
56 47 44.01
56 45 44.01
57 118 44.01
57 116 44.01
57 108 44.01
57 106 44.01
57 68 44.01
57 66 44.01
57 58 44.01
57 56 44.01
58 59 44.01
58 57 44.01
58 99 44.01
58 97 44.01
58 9 44.01
58 7 44.01
58 49 44.01
58 47 44.01
59 110 44.01
59 118 44.01
59 100 44.01
59 108 44.01
59 60 44.01
59 68 44.01
59 50 44.01
59 58 44.01
60 61 44.01
60 69 44.01
60 51 44.01
60 59 44.01
60 11 44.01
60 19 44.01
60 1 44.01
60 9 44.01
61 122 44.01
61 120 44.01
61 112 44.01
61 110 44.01
61 72 44.01
61 70 44.01
61 62 44.01
61 60 44.01
62 63 44.01
62 61 44.01
62 53 44.01
62 51 44.01
62 13 44.01
62 11 44.01
62 3 44.01
62 1 44.01
63 124 44.01
63 122 44.01
63 114 44.01
63 112 44.01
63 74 44.01
63 72 44.01
63 64 44.01
63 62 44.01
64 65 44.01
64 63 44.01
64 55 44.01
64 53 44.01
64 15 44.01
64 13 44.01
64 5 44.01
64 3 44.01
65 126 44.01
65 124 44.01
65 116 44.01
65 114 44.01
65 76 44.01
65 74 44.01
65 66 44.01
65 64 44.01
66 67 44.01
66 65 44.01
66 57 44.01
66 55 44.01
66 17 44.01
66 15 44.01
66 7 44.01
66 5 44.01
67 128 44.01
67 126 44.01
67 118 44.01
67 116 44.01
67 78 44.01
67 76 44.01
67 68 44.01
67 66 44.01
68 69 44.01
68 67 44.01
68 59 44.01
68 57 44.01
68 19 44.01
68 17 44.01
68 9 44.01
68 7 44.01
69 120 44.01
69 128 44.01
69 110 44.01
69 118 44.01
69 70 44.01
69 78 44.01
69 60 44.01
69 68 44.01
70 71 44.01
70 79 44.01
70 61 44.01
70 69 44.01
70 21 44.01
70 29 44.01
70 11 44.01
70 19 44.01
71 132 44.01
71 130 44.01
71 122 44.01
71 120 44.01
71 82 44.01
71 80 44.01
71 72 44.01
71 70 44.01
72 73 44.01
72 71 44.01
72 63 44.01
72 61 44.01
72 23 44.01
72 21 44.01
72 13 44.01
72 11 44.01
73 134 44.01
73 132 44.01
73 124 44.01
73 122 44.01
73 84 44.01
73 82 44.01
73 74 44.01
